Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-07 09:30:00-05:00,192.7050018310547,192.7100067138672,192.05999755859375,192.24000549316406,790188,0.0,0.0
2025-02-07 09:31:00-05:00,192.22000122070312,192.52999877929688,191.91000366210938,191.97000122070312,230117,0.0,0.0
2025-02-07 09:32:00-05:00,192.0050048828125,192.36880493164062,191.75999450683594,192.00999450683594,160784,0.0,0.0
2025-02-07 09:33:00-05:00,192.02999877929688,192.2335968017578,191.77000427246094,192.19000244140625,133226,0.0,0.0
2025-02-07 09:34:00-05:00,192.17930603027344,192.6300048828125,192.13999938964844,192.4499969482422,129758,0.0,0.0
2025-02-07 09:35:00-05:00,192.45880126953125,192.97999572753906,192.3000030517578,192.97999572753906,140205,0.0,0.0
2025-02-07 09:36:00-05:00,193.0,193.01499938964844,192.55999755859375,192.7899932861328,119278,0.0,0.0
2025-02-07 09:37:00-05:00,192.78500366210938,192.9199981689453,192.4499969482422,192.49000549316406,84854,0.0,0.0
2025-02-07 09:38:00-05:00,192.47500610351562,192.5800018310547,192.17999267578125,192.2100067138672,113360,0.0,0.0
2025-02-07 09:39:00-05:00,192.18699645996094,192.27000427246094,191.89999389648438,191.9199981689453,125490,0.0,0.0
2025-02-07 09:40:00-05:00,191.9199981689453,192.24000549316406,191.8300018310547,192.17999267578125,121283,0.0,0.0
2025-02-07 09:41:00-05:00,192.17999267578125,192.36000061035156,192.13999938964844,192.1999969482422,96543,0.0,0.0
2025-02-07 09:42:00-05:00,192.20779418945312,192.20779418945312,191.99000549316406,192.02000427246094,94426,0.0,0.0
2025-02-07 09:43:00-05:00,192.00999450683594,192.05999755859375,191.75999450683594,191.8000030517578,94700,0.0,0.0
2025-02-07 09:44:00-05:00,191.80999755859375,191.8300018310547,191.57000732421875,191.60000610351562,133967,0.0,0.0
2025-02-07 09:45:00-05:00,191.60000610351562,191.8699951171875,191.55999755859375,191.8300018310547,95258,0.0,0.0
2025-02-07 09:46:00-05:00,191.85499572753906,192.0,191.82000732421875,191.85000610351562,96117,0.0,0.0
2025-02-07 09:47:00-05:00,191.8800048828125,191.9799041748047,191.75999450683594,191.7899932861328,112099,0.0,0.0
2025-02-07 09:48:00-05:00,191.7949981689453,191.89999389648438,191.72500610351562,191.8800048828125,79198,0.0,0.0
2025-02-07 09:49:00-05:00,191.86529541015625,192.0,191.77000427246094,191.8000030517578,124505,0.0,0.0
2025-02-07 09:50:00-05:00,191.81500244140625,191.91000366210938,191.72000122070312,191.789794921875,74420,0.0,0.0
2025-02-07 09:51:00-05:00,191.8000030517578,191.8000030517578,191.3101043701172,191.3350067138672,134740,0.0,0.0
2025-02-07 09:52:00-05:00,191.33999633789062,191.55999755859375,191.30999755859375,191.44000244140625,94942,0.0,0.0
2025-02-07 09:53:00-05:00,191.4600067138672,191.50999450683594,191.3800048828125,191.50999450683594,68155,0.0,0.0
2025-02-07 09:54:00-05:00,191.5500030517578,191.55999755859375,191.38999938964844,191.42999267578125,88015,0.0,0.0
2025-02-07 09:55:00-05:00,191.47000122070312,191.5,191.27000427246094,191.39999389648438,107635,0.0,0.0
2025-02-07 09:56:00-05:00,191.3699951171875,191.4149932861328,191.125,191.125,74641,0.0,0.0
2025-02-07 09:57:00-05:00,191.1300048828125,191.1300048828125,190.80999755859375,190.91000366210938,166103,0.0,0.0
2025-02-07 09:58:00-05:00,190.89999389648438,190.91909790039062,190.625,190.69500732421875,138157,0.0,0.0
2025-02-07 09:59:00-05:00,190.6999969482422,190.74000549316406,190.6300048828125,190.72999572753906,93286,0.0,0.0
2025-02-07 10:00:00-05:00,190.64999389648438,190.7100067138672,189.6300048828125,189.77499389648438,524037,0.0,0.0
2025-02-07 10:01:00-05:00,189.8249969482422,189.85000610351562,189.39999389648438,189.47000122070312,186154,0.0,0.0
2025-02-07 10:02:00-05:00,189.4600067138672,189.4600067138672,188.6510009765625,188.80499267578125,279818,0.0,0.0
2025-02-07 10:03:00-05:00,188.8199005126953,188.8199005126953,188.3699951171875,188.63499450683594,301326,0.0,0.0
