Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-09 00:00:00+00:00,2632.9375,2632.9375,2632.9375,2632.9375,0,0.0,0.0
2025-02-09 00:01:00+00:00,2634.43115234375,2634.43115234375,2634.43115234375,2634.43115234375,0,0.0,0.0
2025-02-09 00:03:00+00:00,2636.11181640625,2636.11181640625,2636.11181640625,2636.11181640625,265838592,0.0,0.0
2025-02-09 00:04:00+00:00,2636.68505859375,2636.68505859375,2636.68505859375,2636.68505859375,849428480,0.0,0.0
2025-02-09 00:06:00+00:00,2634.40771484375,2634.40771484375,2634.40771484375,2634.40771484375,40413184,0.0,0.0
2025-02-09 00:07:00+00:00,2633.6787109375,2633.6787109375,2633.6787109375,2633.6787109375,0,0.0,0.0
2025-02-09 00:08:00+00:00,2634.513427734375,2634.513427734375,2634.513427734375,2634.513427734375,65953792,0.0,0.0
2025-02-09 00:09:00+00:00,2635.061767578125,2635.061767578125,2635.061767578125,2635.061767578125,0,0.0,0.0
2025-02-09 00:11:00+00:00,2633.86865234375,2633.86865234375,2633.86865234375,2633.86865234375,0,0.0,0.0
2025-02-09 00:13:00+00:00,2634.377197265625,2634.377197265625,2634.377197265625,2634.377197265625,0,0.0,0.0
2025-02-09 00:14:00+00:00,2633.94677734375,2633.94677734375,2633.94677734375,2633.94677734375,74655744,0.0,0.0
2025-02-09 00:15:00+00:00,2633.593505859375,2633.593505859375,2633.593505859375,2633.593505859375,0,0.0,0.0
2025-02-09 00:16:00+00:00,2634.7265625,2634.7265625,2634.7265625,2634.7265625,25165824,0.0,0.0
2025-02-09 00:17:00+00:00,2633.434326171875,2633.434326171875,2633.434326171875,2633.434326171875,156588032,0.0,0.0
2025-02-09 00:19:00+00:00,2631.935302734375,2631.935302734375,2631.935302734375,2631.935302734375,0,0.0,0.0
2025-02-09 00:20:00+00:00,2631.4443359375,2631.4443359375,2631.4443359375,2631.4443359375,0,0.0,0.0
2025-02-09 00:23:00+00:00,2631.326904296875,2631.326904296875,2631.326904296875,2631.326904296875,0,0.0,0.0
2025-02-09 00:24:00+00:00,2630.0078125,2630.0078125,2630.0078125,2630.0078125,40144896,0.0,0.0
2025-02-09 00:26:00+00:00,2630.191162109375,2630.191162109375,2630.191162109375,2630.191162109375,0,0.0,0.0
2025-02-09 00:28:00+00:00,2631.07275390625,2631.07275390625,2631.07275390625,2631.07275390625,707397632,0.0,0.0
2025-02-09 00:29:00+00:00,2631.1201171875,2631.1201171875,2631.1201171875,2631.1201171875,0,0.0,0.0
2025-02-09 00:30:00+00:00,2632.37451171875,2632.37451171875,2632.37451171875,2632.37451171875,0,0.0,0.0
2025-02-09 00:31:00+00:00,2633.300048828125,2633.300048828125,2633.300048828125,2633.300048828125,56023040,0.0,0.0
2025-02-09 00:33:00+00:00,2632.233642578125,2632.233642578125,2632.233642578125,2632.233642578125,0,0.0,0.0
2025-02-09 00:34:00+00:00,2633.005615234375,2633.005615234375,2633.005615234375,2633.005615234375,0,0.0,0.0
2025-02-09 00:35:00+00:00,2632.593994140625,2632.593994140625,2632.593994140625,2632.593994140625,14303232,0.0,0.0
2025-02-09 00:36:00+00:00,2632.70068359375,2632.70068359375,2632.70068359375,2632.70068359375,0,0.0,0.0
2025-02-09 00:37:00+00:00,2632.828369140625,2632.828369140625,2632.828369140625,2632.828369140625,49885184,0.0,0.0
2025-02-09 00:39:00+00:00,2631.24853515625,2631.24853515625,2631.24853515625,2631.24853515625,12015616,0.0,0.0
2025-02-09 00:41:00+00:00,2632.323974609375,2632.323974609375,2632.323974609375,2632.323974609375,0,0.0,0.0
2025-02-09 00:42:00+00:00,2630.6298828125,2630.6298828125,2630.6298828125,2630.6298828125,73668608,0.0,0.0
2025-02-09 00:43:00+00:00,2628.8056640625,2628.8056640625,2628.8056640625,2628.8056640625,0,0.0,0.0
2025-02-09 00:44:00+00:00,2629.21533203125,2629.21533203125,2629.21533203125,2629.21533203125,167936,0.0,0.0
2025-02-09 00:46:00+00:00,2628.4736328125,2628.4736328125,2628.4736328125,2628.4736328125,90062848,0.0,0.0
2025-02-09 00:47:00+00:00,2630.3232421875,2630.3232421875,2630.3232421875,2630.3232421875,22292480,0.0,0.0
2025-02-09 00:48:00+00:00,2631.82421875,2631.82421875,2631.82421875,2631.82421875,0,0.0,0.0
2025-02-09 00:49:00+00:00,2632.798583984375,2632.798583984375,2632.798583984375,2632.798583984375,493628416,0.0,0.0
2025-02-09 00:50:00+00:00,2631.369384765625,2631.369384765625,2631.369384765625,2631.369384765625,32184320,0.0,0.0
2025-02-09 00:52:00+00:00,2634.152587890625,2634.152587890625,2634.152587890625,2634.152587890625,0,0.0,0.0
2025-02-09 00:53:00+00:00,2635.5087890625,2635.5087890625,2635.5087890625,2635.5087890625,0,0.0,0.0
