Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-10 09:30:00-05:00,413.68499755859375,414.18890380859375,412.57000732421875,412.6700134277344,755950,0.0,0.0
2025-02-10 09:31:00-05:00,412.6600036621094,413.8500061035156,412.239013671875,412.375,95570,0.0,0.0
2025-02-10 09:32:00-05:00,412.375,412.7300109863281,411.92999267578125,412.4150085449219,75012,0.0,0.0
2025-02-10 09:33:00-05:00,412.4150085449219,412.6626892089844,412.0199890136719,412.55999755859375,65627,0.0,0.0
2025-02-10 09:34:00-05:00,412.57000732421875,412.7998962402344,412.2900085449219,412.30999755859375,46728,0.0,0.0
2025-02-10 09:35:00-05:00,412.3800048828125,412.9100036621094,412.2200012207031,412.75,68064,0.0,0.0
2025-02-10 09:36:00-05:00,412.79998779296875,413.42999267578125,412.70001220703125,413.1700134277344,48086,0.0,0.0
2025-02-10 09:37:00-05:00,413.1099853515625,413.3900146484375,412.93121337890625,413.0400085449219,26518,0.0,0.0
2025-02-10 09:38:00-05:00,412.55999755859375,413.07000732421875,412.54998779296875,412.55999755859375,52079,0.0,0.0
2025-02-10 09:39:00-05:00,412.625,413.0,412.4613952636719,412.7049865722656,64474,0.0,0.0
2025-02-10 09:40:00-05:00,412.7091064453125,412.8183898925781,412.1910095214844,412.3550109863281,42326,0.0,0.0
2025-02-10 09:41:00-05:00,412.489990234375,412.54998779296875,412.2349853515625,412.489990234375,46413,0.0,0.0
2025-02-10 09:42:00-05:00,412.5,412.6199951171875,412.20001220703125,412.5299987792969,57101,0.0,0.0
2025-02-10 09:43:00-05:00,412.55999755859375,412.79998779296875,412.55999755859375,412.6246032714844,44962,0.0,0.0
2025-02-10 09:44:00-05:00,412.6409912109375,412.760009765625,412.55999755859375,412.5849914550781,38116,0.0,0.0
2025-02-10 09:45:00-05:00,412.5950012207031,413.135009765625,412.57000732421875,413.0346984863281,52661,0.0,0.0
2025-02-10 09:46:00-05:00,413.06500244140625,413.3882141113281,413.06500244140625,413.3699951171875,59480,0.0,0.0
2025-02-10 09:47:00-05:00,413.45001220703125,413.45001220703125,412.6499938964844,412.6499938964844,36335,0.0,0.0
2025-02-10 09:48:00-05:00,412.6600036621094,412.9200134277344,412.5,412.8999938964844,28810,0.0,0.0
2025-02-10 09:49:00-05:00,412.8500061035156,412.9678039550781,412.3800048828125,412.3800048828125,28444,0.0,0.0
2025-02-10 09:50:00-05:00,412.4100036621094,412.4100036621094,412.23089599609375,412.32598876953125,25347,0.0,0.0
2025-02-10 09:51:00-05:00,412.2900085449219,412.3900146484375,411.7300109863281,412.0299987792969,45494,0.0,0.0
2025-02-10 09:52:00-05:00,412.0899963378906,412.7300109863281,412.0400085449219,412.5400085449219,33242,0.0,0.0
2025-02-10 09:53:00-05:00,412.5400085449219,412.6000061035156,412.239990234375,412.2699890136719,29211,0.0,0.0
2025-02-10 09:54:00-05:00,412.3460998535156,412.4100036621094,412.17999267578125,412.20001220703125,46725,0.0,0.0
2025-02-10 09:55:00-05:00,412.2049865722656,412.2200012207031,411.9100036621094,412.114990234375,39943,0.0,0.0
2025-02-10 09:56:00-05:00,412.1050109863281,412.32000732421875,412.0899963378906,412.1658020019531,37610,0.0,0.0
2025-02-10 09:57:00-05:00,412.1600036621094,412.45001220703125,412.1099853515625,412.31500244140625,37916,0.0,0.0
2025-02-10 09:58:00-05:00,412.3500061035156,412.519287109375,412.29998779296875,412.3453063964844,20609,0.0,0.0
2025-02-10 09:59:00-05:00,412.32501220703125,412.3949890136719,412.260009765625,412.32501220703125,27390,0.0,0.0
2025-02-10 10:00:00-05:00,412.3999938964844,412.64111328125,412.30999755859375,412.5299987792969,66702,0.0,0.0
2025-02-10 10:01:00-05:00,412.56500244140625,413.07000732421875,412.56500244140625,412.9599914550781,88970,0.0,0.0
2025-02-10 10:02:00-05:00,413.010009765625,413.1022033691406,412.739990234375,412.79998779296875,38660,0.0,0.0
2025-02-10 10:03:00-05:00,412.80999755859375,412.9200134277344,412.7300109863281,412.739990234375,32952,0.0,0.0
2025-02-10 10:04:00-05:00,412.8500061035156,412.8699951171875,412.760009765625,412.8080139160156,31722,0.0,0.0
2025-02-10 10:05:00-05:00,412.7950134277344,413.3800048828125,412.7300109863281,413.239990234375,71847,0.0,0.0
2025-02-10 10:06:00-05:00,413.239990234375,413.5,413.07110595703125,413.2406921386719,41746,0.0,0.0
2025-02-10 10:07:00-05:00,413.25,413.8299865722656,413.25,413.8255920410156,29571,0.0,0.0
2025-02-10 10:08:00-05:00,413.80999755859375,414.5199890136719,413.80999755859375,414.19000244140625,106273,0.0,0.0
2025-02-10 10:09:00-05:00,414.20001220703125,414.376708984375,414.1050109863281,414.19000244140625,41426,0.0,0.0
2025-02-10 10:10:00-05:00,414.2099914550781,414.260009765625,413.92999267578125,414.0455017089844,45930,0.0,0.0
2025-02-10 10:11:00-05:00,414.05999755859375,414.1000061035156,413.69500732421875,413.7650146484375,38612,0.0,0.0
